EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5134306,WESTERN SCHENECTADY (ZONE), ,02/27/2000,1600,Flood, , ,0,0,11000,0,NY,EST, ,1091845,Z,48,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,02/29/2000,2359, , , , ,"","	A  warmup at the end of Feburary, began melting the winter snowpack fairly quickly and helped break up an extensive ice pack on the upper Hudson and Mohawk Rivers. As a result, ice jams developed on the Mohawk and Hudson rivers. During the night of Feburary 27 and 28, rainfall  accumulated between one half and one inch and a half across eastern New York. The rains exacerbated the runoff, which resulted in the flooding of the Mohawk and Hudson rivers, as well as some smaller streams. Most of the flooding was minor. 
	The Mohawk River exceeded bankful between Utica and Cohoes. The gage at Utica exceeded its flood stage of 403  feet on Feburary 27, crested at 406.4 feet on the 28th, and remained  over  the flood stage for the remainder of the month. At Little Falls, the river went three tenths of a foot  above the 15 foot flood stage. At Cohoes, the river rose two tenths of a foot over the 20 foot stage. The river flooded mainly adjacent lowlands from Utica to Halfmoon. However, forty people were evacuated from their homes in Halfmoon as water encroached upon their homes. Water from the Mohawk overflowed onto a small portion of Route 162 in Montgomery county near Canajoharie and Root, resulting in the roadway being temporarily closed. Flooding was noted along the Hudson-Mohawk bikeway, Canal road, Beach road, Towpath road as well as the parking lot of Schenectady Community College. Fifty residences were evacuated in the Crescent area of southern Saratoga county, some by boat. A few residences were also evacuated on Schaffer drive in Colonie, Albany county.  
	The Hudson River overflowed onto the Mechanicville Wharf and also went over the Mohawk Wharf into the village of Waterford. The village of Warrensburg reported some localized flooding as did the Stillwater Flats.  However, no gages on the Hudson exceeded  their flood stages. 
	The Gilboa Dam barely exceeded its limit of 1132 feet. Excessive water had to be released, which resulted in the Schoharie creek overflowing into Lost Valley and near Burtonsville. 
	The Mettawee river in Washington county crested at 8.7 feet, well over its 7 foot flood stage at Granville. Water from the river inundated several homes in Granville and flooded several roads.
	The Moose River exceeded its 12 foot flood stage at McKeever by four  tenths of one foot. No flooding problems were reported to the National Weather Service. 
	A natural drain clogged in Sharon Springs, Schoharie county resulting in street flooding. Route 20 was flooded and some buildings were damaged.               
	There were no casualties directly related to this flooding, reported to the National Weather Service.",430
5134630,EASTERN ALBANY (ZONE), ,02/27/2000,1700,Flood, , ,0,0,50000,0,NY,EST, ,1091845,Z,52,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,02/29/2000,2359, , , , ,"","	A  warmup at the end of Feburary, began melting the winter snowpack fairly quickly and helped break up an extensive ice pack on the upper Hudson and Mohawk Rivers. As a result, ice jams developed on the Mohawk and Hudson rivers. During the night of Feburary 27 and 28, rainfall  accumulated between one half and one inch and a half across eastern New York. The rains exacerbated the runoff, which resulted in the flooding of the Mohawk and Hudson rivers, as well as some smaller streams. Most of the flooding was minor. 
	The Mohawk River exceeded bankful between Utica and Cohoes. The gage at Utica exceeded its flood stage of 403  feet on Feburary 27, crested at 406.4 feet on the 28th, and remained  over  the flood stage for the remainder of the month. At Little Falls, the river went three tenths of a foot  above the 15 foot flood stage. At Cohoes, the river rose two tenths of a foot over the 20 foot stage. The river flooded mainly adjacent lowlands from Utica to Halfmoon. However, forty people were evacuated from their homes in Halfmoon as water encroached upon their homes. Water from the Mohawk overflowed onto a small portion of Route 162 in Montgomery county near Canajoharie and Root, resulting in the roadway being temporarily closed. Flooding was noted along the Hudson-Mohawk bikeway, Canal road, Beach road, Towpath road as well as the parking lot of Schenectady Community College. Fifty residences were evacuated in the Crescent area of southern Saratoga county, some by boat. A few residences were also evacuated on Schaffer drive in Colonie, Albany county.  
	The Hudson River overflowed onto the Mechanicville Wharf and also went over the Mohawk Wharf into the village of Waterford. The village of Warrensburg reported some localized flooding as did the Stillwater Flats.  However, no gages on the Hudson exceeded  their flood stages. 
	The Gilboa Dam barely exceeded its limit of 1132 feet. Excessive water had to be released, which resulted in the Schoharie creek overflowing into Lost Valley and near Burtonsville. 
	The Mettawee river in Washington county crested at 8.7 feet, well over its 7 foot flood stage at Granville. Water from the river inundated several homes in Granville and flooded several roads.
	The Moose River exceeded its 12 foot flood stage at McKeever by four  tenths of one foot. No flooding problems were reported to the National Weather Service. 
	A natural drain clogged in Sharon Springs, Schoharie county resulting in street flooding. Route 20 was flooded and some buildings were damaged.               
	There were no casualties directly related to this flooding, reported to the National Weather Service.",431
5134625,WARREN (ZONE), ,02/28/2000,630,Flood, , ,0,0,55000,0,NY,EST, ,1091845,Z,42,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,02/28/2000,2300, , , , ,"","	A  warmup at the end of Feburary, began melting the winter snowpack fairly quickly and helped break up an extensive ice pack on the upper Hudson and Mohawk Rivers. As a result, ice jams developed on the Mohawk and Hudson rivers. During the night of Feburary 27 and 28, rainfall  accumulated between one half and one inch and a half across eastern New York. The rains exacerbated the runoff, which resulted in the flooding of the Mohawk and Hudson rivers, as well as some smaller streams. Most of the flooding was minor. 
	The Mohawk River exceeded bankful between Utica and Cohoes. The gage at Utica exceeded its flood stage of 403  feet on Feburary 27, crested at 406.4 feet on the 28th, and remained  over  the flood stage for the remainder of the month. At Little Falls, the river went three tenths of a foot  above the 15 foot flood stage. At Cohoes, the river rose two tenths of a foot over the 20 foot stage. The river flooded mainly adjacent lowlands from Utica to Halfmoon. However, forty people were evacuated from their homes in Halfmoon as water encroached upon their homes. Water from the Mohawk overflowed onto a small portion of Route 162 in Montgomery county near Canajoharie and Root, resulting in the roadway being temporarily closed. Flooding was noted along the Hudson-Mohawk bikeway, Canal road, Beach road, Towpath road as well as the parking lot of Schenectady Community College. Fifty residences were evacuated in the Crescent area of southern Saratoga county, some by boat. A few residences were also evacuated on Schaffer drive in Colonie, Albany county.  
	The Hudson River overflowed onto the Mechanicville Wharf and also went over the Mohawk Wharf into the village of Waterford. The village of Warrensburg reported some localized flooding as did the Stillwater Flats.  However, no gages on the Hudson exceeded  their flood stages. 
	The Gilboa Dam barely exceeded its limit of 1132 feet. Excessive water had to be released, which resulted in the Schoharie creek overflowing into Lost Valley and near Burtonsville. 
	The Mettawee river in Washington county crested at 8.7 feet, well over its 7 foot flood stage at Granville. Water from the river inundated several homes in Granville and flooded several roads.
	The Moose River exceeded its 12 foot flood stage at McKeever by four  tenths of one foot. No flooding problems were reported to the National Weather Service. 
	A natural drain clogged in Sharon Springs, Schoharie county resulting in street flooding. Route 20 was flooded and some buildings were damaged.               
	There were no casualties directly related to this flooding, reported to the National Weather Service.",432
5134626,NORTHERN SARATOGA (ZONE), ,02/28/2000,630,Flood, , ,0,0,1000,0,NY,EST, ,1091845,Z,41,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,02/28/2000,2300, , , , ,"","	A  warmup at the end of Feburary, began melting the winter snowpack fairly quickly and helped break up an extensive ice pack on the upper Hudson and Mohawk Rivers. As a result, ice jams developed on the Mohawk and Hudson rivers. During the night of Feburary 27 and 28, rainfall  accumulated between one half and one inch and a half across eastern New York. The rains exacerbated the runoff, which resulted in the flooding of the Mohawk and Hudson rivers, as well as some smaller streams. Most of the flooding was minor. 
	The Mohawk River exceeded bankful between Utica and Cohoes. The gage at Utica exceeded its flood stage of 403  feet on Feburary 27, crested at 406.4 feet on the 28th, and remained  over  the flood stage for the remainder of the month. At Little Falls, the river went three tenths of a foot  above the 15 foot flood stage. At Cohoes, the river rose two tenths of a foot over the 20 foot stage. The river flooded mainly adjacent lowlands from Utica to Halfmoon. However, forty people were evacuated from their homes in Halfmoon as water encroached upon their homes. Water from the Mohawk overflowed onto a small portion of Route 162 in Montgomery county near Canajoharie and Root, resulting in the roadway being temporarily closed. Flooding was noted along the Hudson-Mohawk bikeway, Canal road, Beach road, Towpath road as well as the parking lot of Schenectady Community College. Fifty residences were evacuated in the Crescent area of southern Saratoga county, some by boat. A few residences were also evacuated on Schaffer drive in Colonie, Albany county.  
	The Hudson River overflowed onto the Mechanicville Wharf and also went over the Mohawk Wharf into the village of Waterford. The village of Warrensburg reported some localized flooding as did the Stillwater Flats.  However, no gages on the Hudson exceeded  their flood stages. 
	The Gilboa Dam barely exceeded its limit of 1132 feet. Excessive water had to be released, which resulted in the Schoharie creek overflowing into Lost Valley and near Burtonsville. 
	The Mettawee river in Washington county crested at 8.7 feet, well over its 7 foot flood stage at Granville. Water from the river inundated several homes in Granville and flooded several roads.
	The Moose River exceeded its 12 foot flood stage at McKeever by four  tenths of one foot. No flooding problems were reported to the National Weather Service. 
	A natural drain clogged in Sharon Springs, Schoharie county resulting in street flooding. Route 20 was flooded and some buildings were damaged.               
	There were no casualties directly related to this flooding, reported to the National Weather Service.",433
5134604,ESSEX CO.,COUNTYWIDE,02/28/2000,1100,Flash Flood, , ,0,0,50000,0,NY,EST, ,1091809,C,31,BTV,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,02/28/2000,1600, , , , ,"","Mild weather Sunday through Monday resulted in a good deal of snowmelt with runoff into area rivers. Ice jams also formed especially on the AuSable River. In addition, a cold front stalled across New England Monday, with an area of low pressure moving along the front with steady rain. Roads were closed in various parts of the county due to flooding, especially the eastern half of the county.",434
5134627,SCHOHARIE (ZONE), ,02/28/2000,1200,Flood, , ,0,0,40000,0,NY,EST, ,1091845,Z,47,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,02/29/2000,1000, , , , ,"","	A  warmup at the end of Feburary, began melting the winter snowpack fairly quickly and helped break up an extensive ice pack on the upper Hudson and Mohawk Rivers. As a result, ice jams developed on the Mohawk and Hudson rivers. During the night of Feburary 27 and 28, rainfall  accumulated between one half and one inch and a half across eastern New York. The rains exacerbated the runoff, which resulted in the flooding of the Mohawk and Hudson rivers, as well as some smaller streams. Most of the flooding was minor. 
	The Mohawk River exceeded bankful between Utica and Cohoes. The gage at Utica exceeded its flood stage of 403  feet on Feburary 27, crested at 406.4 feet on the 28th, and remained  over  the flood stage for the remainder of the month. At Little Falls, the river went three tenths of a foot  above the 15 foot flood stage. At Cohoes, the river rose two tenths of a foot over the 20 foot stage. The river flooded mainly adjacent lowlands from Utica to Halfmoon. However, forty people were evacuated from their homes in Halfmoon as water encroached upon their homes. Water from the Mohawk overflowed onto a small portion of Route 162 in Montgomery county near Canajoharie and Root, resulting in the roadway being temporarily closed. Flooding was noted along the Hudson-Mohawk bikeway, Canal road, Beach road, Towpath road as well as the parking lot of Schenectady Community College. Fifty residences were evacuated in the Crescent area of southern Saratoga county, some by boat. A few residences were also evacuated on Schaffer drive in Colonie, Albany county.  
	The Hudson River overflowed onto the Mechanicville Wharf and also went over the Mohawk Wharf into the village of Waterford. The village of Warrensburg reported some localized flooding as did the Stillwater Flats.  However, no gages on the Hudson exceeded  their flood stages. 
	The Gilboa Dam barely exceeded its limit of 1132 feet. Excessive water had to be released, which resulted in the Schoharie creek overflowing into Lost Valley and near Burtonsville. 
	The Mettawee river in Washington county crested at 8.7 feet, well over its 7 foot flood stage at Granville. Water from the river inundated several homes in Granville and flooded several roads.
	The Moose River exceeded its 12 foot flood stage at McKeever by four  tenths of one foot. No flooding problems were reported to the National Weather Service. 
	A natural drain clogged in Sharon Springs, Schoharie county resulting in street flooding. Route 20 was flooded and some buildings were damaged.               
	There were no casualties directly related to this flooding, reported to the National Weather Service.",435
5134629,NORTHERN HERKIMER (ZONE), ,02/29/2000,0,Flood, , ,0,0,0,0,NY,EST, ,1091845,Z,32,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,02/29/2000,2300, , , , ,"","	A  warmup at the end of Feburary, began melting the winter snowpack fairly quickly and helped break up an extensive ice pack on the upper Hudson and Mohawk Rivers. As a result, ice jams developed on the Mohawk and Hudson rivers. During the night of Feburary 27 and 28, rainfall  accumulated between one half and one inch and a half across eastern New York. The rains exacerbated the runoff, which resulted in the flooding of the Mohawk and Hudson rivers, as well as some smaller streams. Most of the flooding was minor. 
	The Mohawk River exceeded bankful between Utica and Cohoes. The gage at Utica exceeded its flood stage of 403  feet on Feburary 27, crested at 406.4 feet on the 28th, and remained  over  the flood stage for the remainder of the month. At Little Falls, the river went three tenths of a foot  above the 15 foot flood stage. At Cohoes, the river rose two tenths of a foot over the 20 foot stage. The river flooded mainly adjacent lowlands from Utica to Halfmoon. However, forty people were evacuated from their homes in Halfmoon as water encroached upon their homes. Water from the Mohawk overflowed onto a small portion of Route 162 in Montgomery county near Canajoharie and Root, resulting in the roadway being temporarily closed. Flooding was noted along the Hudson-Mohawk bikeway, Canal road, Beach road, Towpath road as well as the parking lot of Schenectady Community College. Fifty residences were evacuated in the Crescent area of southern Saratoga county, some by boat. A few residences were also evacuated on Schaffer drive in Colonie, Albany county.  
	The Hudson River overflowed onto the Mechanicville Wharf and also went over the Mohawk Wharf into the village of Waterford. The village of Warrensburg reported some localized flooding as did the Stillwater Flats.  However, no gages on the Hudson exceeded  their flood stages. 
	The Gilboa Dam barely exceeded its limit of 1132 feet. Excessive water had to be released, which resulted in the Schoharie creek overflowing into Lost Valley and near Burtonsville. 
	The Mettawee river in Washington county crested at 8.7 feet, well over its 7 foot flood stage at Granville. Water from the river inundated several homes in Granville and flooded several roads.
	The Moose River exceeded its 12 foot flood stage at McKeever by four  tenths of one foot. No flooding problems were reported to the National Weather Service. 
	A natural drain clogged in Sharon Springs, Schoharie county resulting in street flooding. Route 20 was flooded and some buildings were damaged.               
	There were no casualties directly related to this flooding, reported to the National Weather Service.",436
5136073,MONTGOMERY (ZONE), ,03/01/2000,0,Flood, , ,0,0,0,0,NY,EST, ,1092694,Z,40,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/01/2000,1200, , , , ,"","	The swollen Mohawk River remained slightly above bankful at some locations, from Utica to Cohoes, through March 1. Drier and cooler weather slowed down the runoff which, in turn, allowed the river to go under bankful later in the day. All the ice was flushed out of the river by this time as well. 
	No additional damage was reported to the National Weather Service from this flooding, which began in late Feburary.",437
5136074,SOUTHERN SARATOGA (ZONE), ,03/01/2000,0,Flood, , ,0,0,0,0,NY,EST, ,1092694,Z,50,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/01/2000,1400, , , , ,"","	The swollen Mohawk River remained slightly above bankful at some locations, from Utica to Cohoes, through March 1. Drier and cooler weather slowed down the runoff which, in turn, allowed the river to go under bankful later in the day. All the ice was flushed out of the river by this time as well. 
	No additional damage was reported to the National Weather Service from this flooding, which began in late Feburary.",438
5136071,EASTERN ALBANY (ZONE), ,03/01/2000,0,Flood, , ,0,0,0,0,NY,EST, ,1092694,Z,52,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/01/2000,1400, , , , ,"","	The swollen Mohawk River remained slightly above bankful at some locations, from Utica to Cohoes, through March 1. Drier and cooler weather slowed down the runoff which, in turn, allowed the river to go under bankful later in the day. All the ice was flushed out of the river by this time as well. 
	No additional damage was reported to the National Weather Service from this flooding, which began in late Feburary.",439
5136072,EASTERN SCHENECTADY (ZONE), ,03/01/2000,0,Flood, , ,0,0,0,0,NY,EST, ,1092694,Z,49,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/01/2000,1300, , , , ,"","	The swollen Mohawk River remained slightly above bankful at some locations, from Utica to Cohoes, through March 1. Drier and cooler weather slowed down the runoff which, in turn, allowed the river to go under bankful later in the day. All the ice was flushed out of the river by this time as well. 
	No additional damage was reported to the National Weather Service from this flooding, which began in late Feburary.",440
5136075,WESTERN SCHENECTADY (ZONE), ,03/01/2000,0,Flood, , ,0,0,0,0,NY,EST, ,1092694,Z,48,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/01/2000,1300, , , , ,"","	The swollen Mohawk River remained slightly above bankful at some locations, from Utica to Cohoes, through March 1. Drier and cooler weather slowed down the runoff which, in turn, allowed the river to go under bankful later in the day. All the ice was flushed out of the river by this time as well. 
	No additional damage was reported to the National Weather Service from this flooding, which began in late Feburary.",441
5138247,WESTERN COLUMBIA (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,60,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",442
5138248,WESTERN DUTCHESS (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,65,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",443
5137843,EASTERN SCHENECTADY (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,49,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",444
5137844,EASTERN ULSTER (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,64,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",445
5137845,FULTON (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,39,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",446
5137846,HAMILTON (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,33,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",447
5137847,MONTGOMERY (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,40,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",448
5138252,WESTERN ULSTER (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,63,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",449
5138249,WESTERN GREENE (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,58,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",450
5138250,WESTERN RENSSELAER (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,53,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",451
5137848,NORTHERN HERKIMER (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,32,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",452
5137849,NORTHERN SARATOGA (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,41,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",453
5138251,WESTERN SCHENECTADY (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,48,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",454
5137838,EASTERN ALBANY (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",455
5137839,EASTERN COLUMBIA (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,61,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",456
5137840,EASTERN DUTCHESS (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,66,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",457
5138246,WESTERN ALBANY (ZONE), ,03/08/2000,1500,Excessive Heat, , ,0,0,0,0,NY,EST, ,1092695,Z,51,ALY,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,03/09/2000,1500, , , , ,"","	The season's first Bermuda type high pumped unseasonably warm air into eastern New York on March 8 and March 9. Temperatures soared well into the 60s at most locations, and touched 70 in a few spots. Even across the Adirondacks, readings climbed well into the 50s to near 60. At the Albany International Airport, the high on March 8 of 66 degrees, eclipsed the old record of 64 set in 1942. On March 9, the high reached 68 degrees, replacing the old record of 66 established in 1977.
	A  strong cold front brought an end to the unseasonable warmth on the evening of March 9.",458
